system:index,east,mean,north,south,west,.geo
13_6,74.29936110023691,1934.1447666122506,30.380681472154745,30.321073726000687,74.23815102058545,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.23815102058545,30.321073726000687],[74.29936110023691,30.321073726000687],[74.29936110023691,30.380681472154745],[74.23815102058545,30.380681472154745],[74.23815102058545,30.321073726000687]]]}"
13_7,74.36057117988837,1935.5174559850504,30.380681472154745,30.321073726000687,74.29936110023691,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.29936110023691,30.321073726000687],[74.36057117988837,30.321073726000687],[74.36057117988837,30.380681472154745],[74.29936110023691,30.380681472154745],[74.29936110023691,30.321073726000687]]]}"
13_8,74.42178125953983,1935.3757754425246,30.380681472154745,30.321073726000687,74.36057117988837,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.36057117988837,30.321073726000687],[74.42178125953983,30.321073726000687],[74.42178125953983,30.380681472154745],[74.36057117988837,30.380681472154745],[74.36057117988837,30.321073726000687]]]}"
13_9,74.4829913391913,1934.2050500992543,30.380681472154745,30.321073726000687,74.42178125953984,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.42178125953984,30.321073726000687],[74.4829913391913,30.321073726000687],[74.4829913391913,30.380681472154745],[74.42178125953984,30.380681472154745],[74.42178125953984,30.321073726000687]]]}"
13_10,74.54420141884276,1934.3361573106529,30.380681472154745,30.321073726000687,74.4829913391913,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.4829913391913,30.321073726000687],[74.54420141884276,30.321073726000687],[74.54420141884276,30.380681472154745],[74.4829913391913,30.380681472154745],[74.4829913391913,30.321073726000687]]]}"
13_11,74.60541149849422,1935.0090306890277,30.380681472154745,30.321073726000687,74.54420141884276,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.54420141884276,30.321073726000687],[74.60541149849422,30.321073726000687],[74.60541149849422,30.380681472154745],[74.54420141884276,30.380681472154745],[74.54420141884276,30.321073726000687]]]}"
13_12,74.66662157814568,1934.7179379642394,30.380681472154745,30.321073726000687,74.60541149849422,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.60541149849422,30.321073726000687],[74.66662157814568,30.321073726000687],[74.66662157814568,30.380681472154745],[74.60541149849422,30.380681472154745],[74.60541149849422,30.321073726000687]]]}"
13_13,74.72783165779714,1932.9607650975502,30.380681472154745,30.321073726000687,74.66662157814568,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.66662157814568,30.321073726000687],[74.72783165779714,30.321073726000687],[74.72783165779714,30.380681472154745],[74.66662157814568,30.380681472154745],[74.66662157814568,30.321073726000687]]]}"
13_14,74.7890417374486,1932.2661341118835,30.380681472154745,30.321073726000687,74.72783165779714,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.72783165779714,30.321073726000687],[74.7890417374486,30.321073726000687],[74.7890417374486,30.380681472154745],[74.72783165779714,30.380681472154745],[74.72783165779714,30.321073726000687]]]}"
13_15,74.85025181710006,1931.8889839853293,30.380681472154745,30.321073726000687,74.7890417374486,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.7890417374486,30.321073726000687],[74.85025181710006,30.321073726000687],[74.85025181710006,30.380681472154745],[74.7890417374486,30.380681472154745],[74.7890417374486,30.321073726000687]]]}"
13_16,74.91146189675152,1932.153238991155,30.380681472154745,30.321073726000687,74.85025181710006,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.85025181710006,30.321073726000687],[74.91146189675152,30.321073726000687],[74.91146189675152,30.380681472154745],[74.85025181710006,30.380681472154745],[74.85025181710006,30.321073726000687]]]}"
13_17,74.97267197640298,1933.1674920124308,30.380681472154745,30.321073726000687,74.91146189675152,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.91146189675152,30.321073726000687],[74.97267197640298,30.321073726000687],[74.97267197640298,30.380681472154745],[74.91146189675152,30.380681472154745],[74.91146189675152,30.321073726000687]]]}"
13_18,75.03388205605444,1934.3544837305233,30.380681472154745,30.321073726000687,74.97267197640298,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.97267197640298,30.321073726000687],[75.03388205605444,30.321073726000687],[75.03388205605444,30.380681472154745],[74.97267197640298,30.380681472154745],[74.97267197640298,30.321073726000687]]]}"
13_19,75.0950921357059,1934.6034130403327,30.380681472154745,30.321073726000687,75.03388205605444,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.03388205605444,30.321073726000687],[75.0950921357059,30.321073726000687],[75.0950921357059,30.380681472154745],[75.03388205605444,30.380681472154745],[75.03388205605444,30.321073726000687]]]}"
13_20,75.15630221535736,1933.4348118525625,30.380681472154745,30.321073726000687,75.0950921357059,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.0950921357059,30.321073726000687],[75.15630221535736,30.321073726000687],[75.15630221535736,30.380681472154745],[75.0950921357059,30.380681472154745],[75.0950921357059,30.321073726000687]]]}"
13_21,75.21751229500882,1933.0146621757967,30.380681472154745,30.321073726000687,75.15630221535736,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.15630221535736,30.321073726000687],[75.21751229500882,30.321073726000687],[75.21751229500882,30.380681472154745],[75.15630221535736,30.380681472154745],[75.15630221535736,30.321073726000687]]]}"
13_22,75.27872237466028,1934.068770121354,30.380681472154745,30.321073726000687,75.21751229500882,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.21751229500882,30.321073726000687],[75.27872237466028,30.321073726000687],[75.27872237466028,30.380681472154745],[75.21751229500882,30.380681472154745],[75.21751229500882,30.321073726000687]]]}"
13_23,75.33993245431174,1932.5412342838167,30.380681472154745,30.321073726000687,75.27872237466028,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.27872237466028,30.321073726000687],[75.33993245431174,30.321073726000687],[75.33993245431174,30.380681472154745],[75.27872237466028,30.380681472154745],[75.27872237466028,30.321073726000687]]]}"
13_24,75.4011425339632,1931.6919694461556,30.380681472154745,30.321073726000687,75.33993245431174,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.33993245431174,30.321073726000687],[75.4011425339632,30.321073726000687],[75.4011425339632,30.380681472154745],[75.33993245431174,30.380681472154745],[75.33993245431174,30.321073726000687]]]}"
13_25,75.46235261361466,1932.4353426584294,30.380681472154745,30.321073726000687,75.4011425339632,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.4011425339632,30.321073726000687],[75.46235261361466,30.321073726000687],[75.46235261361466,30.380681472154745],[75.4011425339632,30.380681472154745],[75.4011425339632,30.321073726000687]]]}"
13_26,75.52356269326613,1936.122505655162,30.380681472154745,30.321073726000687,75.46235261361467,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.46235261361467,30.321073726000687],[75.52356269326613,30.321073726000687],[75.52356269326613,30.380681472154745],[75.46235261361467,30.380681472154745],[75.46235261361467,30.321073726000687]]]}"
13_27,75.58477277291759,1935.0658995611052,30.380681472154745,30.321073726000687,75.52356269326613,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.52356269326613,30.321073726000687],[75.58477277291759,30.321073726000687],[75.58477277291759,30.380681472154745],[75.52356269326613,30.380681472154745],[75.52356269326613,30.321073726000687]]]}"
13_28,75.64598285256905,1933.304469765295,30.380681472154745,30.321073726000687,75.58477277291759,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.58477277291759,30.321073726000687],[75.64598285256905,30.321073726000687],[75.64598285256905,30.380681472154745],[75.58477277291759,30.380681472154745],[75.58477277291759,30.321073726000687]]]}"
13_29,75.70719293222051,1933.704691036478,30.380681472154745,30.321073726000687,75.64598285256905,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.64598285256905,30.321073726000687],[75.70719293222051,30.321073726000687],[75.70719293222051,30.380681472154745],[75.64598285256905,30.380681472154745],[75.64598285256905,30.321073726000687]]]}"
13_30,75.76840301187197,1936.0253850601505,30.380681472154745,30.321073726000687,75.70719293222051,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.70719293222051,30.321073726000687],[75.76840301187197,30.321073726000687],[75.76840301187197,30.380681472154745],[75.70719293222051,30.380681472154745],[75.70719293222051,30.321073726000687]]]}"
13_31,75.82961309152343,1936.635842527829,30.380681472154745,30.321073726000687,75.76840301187197,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.76840301187197,30.321073726000687],[75.82961309152343,30.321073726000687],[75.82961309152343,30.380681472154745],[75.76840301187197,30.380681472154745],[75.76840301187197,30.321073726000687]]]}"
13_32,75.89082317117489,1935.9081864552534,30.380681472154745,30.321073726000687,75.82961309152343,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.82961309152343,30.321073726000687],[75.89082317117489,30.321073726000687],[75.89082317117489,30.380681472154745],[75.82961309152343,30.380681472154745],[75.82961309152343,30.321073726000687]]]}"
13_33,75.95203325082635,1935.415495876539,30.380681472154745,30.321073726000687,75.89082317117489,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.89082317117489,30.321073726000687],[75.95203325082635,30.321073726000687],[75.95203325082635,30.380681472154745],[75.89082317117489,30.380681472154745],[75.89082317117489,30.321073726000687]]]}"
13_34,76.0132433304778,1934.8840993270405,30.380681472154745,30.321073726000687,75.95203325082635,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.95203325082635,30.321073726000687],[76.0132433304778,30.321073726000687],[76.0132433304778,30.380681472154745],[75.95203325082635,30.380681472154745],[75.95203325082635,30.321073726000687]]]}"
13_35,76.07445341012927,1934.263358350942,30.380681472154745,30.321073726000687,76.0132433304778,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.0132433304778,30.321073726000687],[76.07445341012927,30.321073726000687],[76.07445341012927,30.380681472154745],[76.0132433304778,30.380681472154745],[76.0132433304778,30.321073726000687]]]}"
13_36,76.13566348978073,1932.6470065439148,30.380681472154745,30.321073726000687,76.07445341012927,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.07445341012927,30.321073726000687],[76.13566348978073,30.321073726000687],[76.13566348978073,30.380681472154745],[76.07445341012927,30.380681472154745],[76.07445341012927,30.321073726000687]]]}"
13_37,76.19687356943219,1933.7078715054627,30.380681472154745,30.321073726000687,76.13566348978073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.13566348978073,30.321073726000687],[76.19687356943219,30.321073726000687],[76.19687356943219,30.380681472154745],[76.13566348978073,30.380681472154745],[76.13566348978073,30.321073726000687]]]}"
13_38,76.25808364908364,1934.103163517866,30.380681472154745,30.321073726000687,76.19687356943219,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.19687356943219,30.321073726000687],[76.25808364908364,30.321073726000687],[76.25808364908364,30.380681472154745],[76.19687356943219,30.380681472154745],[76.19687356943219,30.321073726000687]]]}"
13_39,76.3192937287351,1933.798238568267,30.380681472154745,30.321073726000687,76.25808364908364,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.25808364908364,30.321073726000687],[76.3192937287351,30.321073726000687],[76.3192937287351,30.380681472154745],[76.25808364908364,30.380681472154745],[76.25808364908364,30.321073726000687]]]}"
13_40,76.38050380838656,1935.6918338922421,30.380681472154745,30.321073726000687,76.3192937287351,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.3192937287351,30.321073726000687],[76.38050380838656,30.321073726000687],[76.38050380838656,30.380681472154745],[76.3192937287351,30.380681472154745],[76.3192937287351,30.321073726000687]]]}"
13_41,76.44171388803802,1936.4967094846795,30.380681472154745,30.321073726000687,76.38050380838656,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.38050380838656,30.321073726000687],[76.44171388803802,30.321073726000687],[76.44171388803802,30.380681472154745],[76.38050380838656,30.380681472154745],[76.38050380838656,30.321073726000687]]]}"
13_42,76.5029239676895,1935.9043905927294,30.380681472154745,30.321073726000687,76.44171388803804,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.44171388803804,30.321073726000687],[76.5029239676895,30.321073726000687],[76.5029239676895,30.380681472154745],[76.44171388803804,30.380681472154745],[76.44171388803804,30.321073726000687]]]}"
13_43,76.56413404734096,1934.516079149915,30.380681472154745,30.321073726000687,76.5029239676895,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.5029239676895,30.321073726000687],[76.56413404734096,30.321073726000687],[76.56413404734096,30.380681472154745],[76.5029239676895,30.380681472154745],[76.5029239676895,30.321073726000687]]]}"
13_44,76.62534412699242,1932.519823469307,30.380681472154745,30.321073726000687,76.56413404734096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.56413404734096,30.321073726000687],[76.62534412699242,30.321073726000687],[76.62534412699242,30.380681472154745],[76.56413404734096,30.380681472154745],[76.56413404734096,30.321073726000687]]]}"
13_45,76.68655420664388,1933.4546564872403,30.380681472154745,30.321073726000687,76.62534412699242,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.62534412699242,30.321073726000687],[76.68655420664388,30.321073726000687],[76.68655420664388,30.380681472154745],[76.62534412699242,30.380681472154745],[76.62534412699242,30.321073726000687]]]}"
13_46,76.74776428629534,1932.8890823602055,30.380681472154745,30.321073726000687,76.68655420664388,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.68655420664388,30.321073726000687],[76.74776428629534,30.321073726000687],[76.74776428629534,30.380681472154745],[76.68655420664388,30.380681472154745],[76.68655420664388,30.321073726000687]]]}"
13_49,76.93139452524971,1935.0358874902424,30.380681472154745,30.321073726000687,76.87018444559826,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.87018444559826,30.321073726000687],[76.93139452524971,30.321073726000687],[76.93139452524971,30.380681472154745],[76.87018444559826,30.380681472154745],[76.87018444559826,30.321073726000687]]]}"
14_0,73.93210062232815,1939.4639966388486,30.440289218308802,30.380681472154745,73.87089054267669,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[73.87089054267669,30.380681472154745],[73.93210062232815,30.380681472154745],[73.93210062232815,30.440289218308802],[73.87089054267669,30.440289218308802],[73.87089054267669,30.380681472154745]]]}"
14_1,73.99331070197961,1937.0813613555451,30.440289218308802,30.380681472154745,73.93210062232815,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[73.93210062232815,30.380681472154745],[73.99331070197961,30.380681472154745],[73.99331070197961,30.440289218308802],[73.93210062232815,30.440289218308802],[73.93210062232815,30.380681472154745]]]}"
14_2,74.05452078163107,1935.9254100166831,30.440289218308802,30.380681472154745,73.99331070197961,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[73.99331070197961,30.380681472154745],[74.05452078163107,30.380681472154745],[74.05452078163107,30.440289218308802],[73.99331070197961,30.440289218308802],[73.99331070197961,30.380681472154745]]]}"
14_3,74.11573086128253,1934.8924605510404,30.440289218308802,30.380681472154745,74.05452078163107,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.05452078163107,30.380681472154745],[74.11573086128253,30.380681472154745],[74.11573086128253,30.440289218308802],[74.05452078163107,30.440289218308802],[74.05452078163107,30.380681472154745]]]}"
14_4,74.17694094093399,1934.4352490188924,30.440289218308802,30.380681472154745,74.11573086128253,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.11573086128253,30.380681472154745],[74.17694094093399,30.380681472154745],[74.17694094093399,30.440289218308802],[74.11573086128253,30.440289218308802],[74.11573086128253,30.380681472154745]]]}"
14_5,74.23815102058545,1934.0990048685758,30.440289218308802,30.380681472154745,74.17694094093399,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.17694094093399,30.380681472154745],[74.23815102058545,30.380681472154745],[74.23815102058545,30.440289218308802],[74.17694094093399,30.440289218308802],[74.17694094093399,30.380681472154745]]]}"
14_6,74.29936110023691,1934.9069304019308,30.440289218308802,30.380681472154745,74.23815102058545,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.23815102058545,30.380681472154745],[74.29936110023691,30.380681472154745],[74.29936110023691,30.440289218308802],[74.23815102058545,30.440289218308802],[74.23815102058545,30.380681472154745]]]}"
14_7,74.36057117988837,1936.4753350849721,30.440289218308802,30.380681472154745,74.29936110023691,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.29936110023691,30.380681472154745],[74.36057117988837,30.380681472154745],[74.36057117988837,30.440289218308802],[74.29936110023691,30.440289218308802],[74.29936110023691,30.380681472154745]]]}"
14_8,74.42178125953983,1935.6890752555698,30.440289218308802,30.380681472154745,74.36057117988837,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.36057117988837,30.380681472154745],[74.42178125953983,30.380681472154745],[74.42178125953983,30.440289218308802],[74.36057117988837,30.440289218308802],[74.36057117988837,30.380681472154745]]]}"
14_9,74.4829913391913,1934.1119141507315,30.440289218308802,30.380681472154745,74.42178125953984,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.42178125953984,30.380681472154745],[74.4829913391913,30.380681472154745],[74.4829913391913,30.440289218308802],[74.42178125953984,30.440289218308802],[74.42178125953984,30.380681472154745]]]}"
14_10,74.54420141884276,1934.7941720340855,30.440289218308802,30.380681472154745,74.4829913391913,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.4829913391913,30.380681472154745],[74.54420141884276,30.380681472154745],[74.54420141884276,30.440289218308802],[74.4829913391913,30.440289218308802],[74.4829913391913,30.380681472154745]]]}"
14_11,74.60541149849422,1935.2910324312634,30.440289218308802,30.380681472154745,74.54420141884276,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.54420141884276,30.380681472154745],[74.60541149849422,30.380681472154745],[74.60541149849422,30.440289218308802],[74.54420141884276,30.440289218308802],[74.54420141884276,30.380681472154745]]]}"
14_12,74.66662157814568,1934.3244972755358,30.440289218308802,30.380681472154745,74.60541149849422,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.60541149849422,30.380681472154745],[74.66662157814568,30.380681472154745],[74.66662157814568,30.440289218308802],[74.60541149849422,30.440289218308802],[74.60541149849422,30.380681472154745]]]}"
14_13,74.72783165779714,1932.6923947753912,30.440289218308802,30.380681472154745,74.66662157814568,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.66662157814568,30.380681472154745],[74.72783165779714,30.380681472154745],[74.72783165779714,30.440289218308802],[74.66662157814568,30.440289218308802],[74.66662157814568,30.380681472154745]]]}"
14_14,74.7890417374486,1932.0830079149732,30.440289218308802,30.380681472154745,74.72783165779714,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.72783165779714,30.380681472154745],[74.7890417374486,30.380681472154745],[74.7890417374486,30.440289218308802],[74.72783165779714,30.440289218308802],[74.72783165779714,30.380681472154745]]]}"
14_15,74.85025181710006,1932.2408885667955,30.440289218308802,30.380681472154745,74.7890417374486,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.7890417374486,30.380681472154745],[74.85025181710006,30.380681472154745],[74.85025181710006,30.440289218308802],[74.7890417374486,30.440289218308802],[74.7890417374486,30.380681472154745]]]}"
14_16,74.91146189675152,1932.1351382110824,30.440289218308802,30.380681472154745,74.85025181710006,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.85025181710006,30.380681472154745],[74.91146189675152,30.380681472154745],[74.91146189675152,30.440289218308802],[74.85025181710006,30.440289218308802],[74.85025181710006,30.380681472154745]]]}"
14_17,74.97267197640298,1933.6462188665578,30.440289218308802,30.380681472154745,74.91146189675152,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.91146189675152,30.380681472154745],[74.97267197640298,30.380681472154745],[74.97267197640298,30.440289218308802],[74.91146189675152,30.440289218308802],[74.91146189675152,30.380681472154745]]]}"
14_18,75.03388205605444,1934.585840875644,30.440289218308802,30.380681472154745,74.97267197640298,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[74.97267197640298,30.380681472154745],[75.03388205605444,30.380681472154745],[75.03388205605444,30.440289218308802],[74.97267197640298,30.440289218308802],[74.97267197640298,30.380681472154745]]]}"
14_19,75.0950921357059,1934.550877148323,30.440289218308802,30.380681472154745,75.03388205605444,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.03388205605444,30.380681472154745],[75.0950921357059,30.380681472154745],[75.0950921357059,30.440289218308802],[75.03388205605444,30.440289218308802],[75.03388205605444,30.380681472154745]]]}"
14_20,75.15630221535736,1932.3298412568922,30.440289218308802,30.380681472154745,75.0950921357059,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.0950921357059,30.380681472154745],[75.15630221535736,30.380681472154745],[75.15630221535736,30.440289218308802],[75.0950921357059,30.440289218308802],[75.0950921357059,30.380681472154745]]]}"
14_21,75.21751229500882,1932.637776065897,30.440289218308802,30.380681472154745,75.15630221535736,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.15630221535736,30.380681472154745],[75.21751229500882,30.380681472154745],[75.21751229500882,30.440289218308802],[75.15630221535736,30.440289218308802],[75.15630221535736,30.380681472154745]]]}"
14_22,75.27872237466028,1933.6203341709413,30.440289218308802,30.380681472154745,75.21751229500882,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.21751229500882,30.380681472154745],[75.27872237466028,30.380681472154745],[75.27872237466028,30.440289218308802],[75.21751229500882,30.440289218308802],[75.21751229500882,30.380681472154745]]]}"
14_23,75.33993245431174,1931.680001875415,30.440289218308802,30.380681472154745,75.27872237466028,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.27872237466028,30.380681472154745],[75.33993245431174,30.380681472154745],[75.33993245431174,30.440289218308802],[75.27872237466028,30.440289218308802],[75.27872237466028,30.380681472154745]]]}"
14_24,75.4011425339632,1931.7338808372715,30.440289218308802,30.380681472154745,75.33993245431174,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.33993245431174,30.380681472154745],[75.4011425339632,30.380681472154745],[75.4011425339632,30.440289218308802],[75.33993245431174,30.440289218308802],[75.33993245431174,30.380681472154745]]]}"
14_25,75.46235261361466,1933.156142784171,30.440289218308802,30.380681472154745,75.4011425339632,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.4011425339632,30.380681472154745],[75.46235261361466,30.380681472154745],[75.46235261361466,30.440289218308802],[75.4011425339632,30.440289218308802],[75.4011425339632,30.380681472154745]]]}"
14_26,75.52356269326613,1934.4166092299565,30.440289218308802,30.380681472154745,75.46235261361467,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.46235261361467,30.380681472154745],[75.52356269326613,30.380681472154745],[75.52356269326613,30.440289218308802],[75.46235261361467,30.440289218308802],[75.46235261361467,30.380681472154745]]]}"
14_27,75.58477277291759,1933.9667722254615,30.440289218308802,30.380681472154745,75.52356269326613,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.52356269326613,30.380681472154745],[75.58477277291759,30.380681472154745],[75.58477277291759,30.440289218308802],[75.52356269326613,30.440289218308802],[75.52356269326613,30.380681472154745]]]}"
14_28,75.64598285256905,1933.6947564622217,30.440289218308802,30.380681472154745,75.58477277291759,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.58477277291759,30.380681472154745],[75.64598285256905,30.380681472154745],[75.64598285256905,30.440289218308802],[75.58477277291759,30.440289218308802],[75.58477277291759,30.380681472154745]]]}"
14_29,75.70719293222051,1934.8164000996019,30.440289218308802,30.380681472154745,75.64598285256905,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.64598285256905,30.380681472154745],[75.70719293222051,30.380681472154745],[75.70719293222051,30.440289218308802],[75.64598285256905,30.440289218308802],[75.64598285256905,30.380681472154745]]]}"
14_30,75.76840301187197,1936.1315081084679,30.440289218308802,30.380681472154745,75.70719293222051,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.70719293222051,30.380681472154745],[75.76840301187197,30.380681472154745],[75.76840301187197,30.440289218308802],[75.70719293222051,30.440289218308802],[75.70719293222051,30.380681472154745]]]}"
14_31,75.82961309152343,1935.639448321528,30.440289218308802,30.380681472154745,75.76840301187197,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.76840301187197,30.380681472154745],[75.82961309152343,30.380681472154745],[75.82961309152343,30.440289218308802],[75.76840301187197,30.440289218308802],[75.76840301187197,30.380681472154745]]]}"
14_32,75.89082317117489,1935.8856592924574,30.440289218308802,30.380681472154745,75.82961309152343,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.82961309152343,30.380681472154745],[75.89082317117489,30.380681472154745],[75.89082317117489,30.440289218308802],[75.82961309152343,30.440289218308802],[75.82961309152343,30.380681472154745]]]}"
14_33,75.95203325082635,1936.3702700224421,30.440289218308802,30.380681472154745,75.89082317117489,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.89082317117489,30.380681472154745],[75.95203325082635,30.380681472154745],[75.95203325082635,30.440289218308802],[75.89082317117489,30.440289218308802],[75.89082317117489,30.380681472154745]]]}"
14_34,76.0132433304778,1934.59422071843,30.440289218308802,30.380681472154745,75.95203325082635,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[75.95203325082635,30.380681472154745],[76.0132433304778,30.380681472154745],[76.0132433304778,30.440289218308802],[75.95203325082635,30.440289218308802],[75.95203325082635,30.380681472154745]]]}"
14_35,76.07445341012927,1933.1281398402027,30.440289218308802,30.380681472154745,76.0132433304778,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.0132433304778,30.380681472154745],[76.07445341012927,30.380681472154745],[76.07445341012927,30.440289218308802],[76.0132433304778,30.440289218308802],[76.0132433304778,30.380681472154745]]]}"
14_36,76.13566348978073,1932.8356162835812,30.440289218308802,30.380681472154745,76.07445341012927,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.07445341012927,30.380681472154745],[76.13566348978073,30.380681472154745],[76.13566348978073,30.440289218308802],[76.07445341012927,30.440289218308802],[76.07445341012927,30.380681472154745]]]}"
14_37,76.19687356943219,1934.2505572593307,30.440289218308802,30.380681472154745,76.13566348978073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.13566348978073,30.380681472154745],[76.19687356943219,30.380681472154745],[76.19687356943219,30.440289218308802],[76.13566348978073,30.440289218308802],[76.13566348978073,30.380681472154745]]]}"
14_38,76.25808364908364,1932.6630510183197,30.440289218308802,30.380681472154745,76.19687356943219,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.19687356943219,30.380681472154745],[76.25808364908364,30.380681472154745],[76.25808364908364,30.440289218308802],[76.19687356943219,30.440289218308802],[76.19687356943219,30.380681472154745]]]}"
14_39,76.3192937287351,1931.4011537235226,30.440289218308802,30.380681472154745,76.25808364908364,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.25808364908364,30.380681472154745],[76.3192937287351,30.380681472154745],[76.3192937287351,30.440289218308802],[76.25808364908364,30.440289218308802],[76.25808364908364,30.380681472154745]]]}"
14_40,76.38050380838656,1932.924359155174,30.440289218308802,30.380681472154745,76.3192937287351,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.3192937287351,30.380681472154745],[76.38050380838656,30.380681472154745],[76.38050380838656,30.440289218308802],[76.3192937287351,30.440289218308802],[76.3192937287351,30.380681472154745]]]}"
14_41,76.44171388803802,1934.9907441920402,30.440289218308802,30.380681472154745,76.38050380838656,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[76.38050380838656,30.380681472154745],[76.44171388803802,30.380681472154745],[76.44171388803802,30.440289218308802],[76.38050380838656,30.440289218308802],[76.38050380838656,30.380681472154745]]]}"
